city,latitude,longitude,timestamp,temperature_celsius,humidity_percent,wind_speed_kmh,wind_direction_degrees,wind_gusts_kmh,precipitation_mm,weather_code,cloud_cover_percent,pressure_hpa,visibility_meters,apparent_temperature_celsius,ingestion_time
New York,40.7128,-74.006,2026-08-27T03:00,22.1,85,7.0,168,24.1,0.0,2,78,1017.7,16400.0,24.7,2026-09-02T19:29:50.274385
New York,40.7128,-74.006,2026-08-27T04:00,21.9,82,4.7,180,21.6,0.0,3,99,1017.7,18200.0,24.5,2026-09-02T19:29:50.274393
New York,40.7128,-74.006,2026-08-27T05:00,22.7,79,4.1,195,15.5,0.0,3,95,1017.6,19800.0,25.4,2026-09-02T19:29:50.274401
New York,40.7128,-74.006,2026-08-27T06:00,21.7,87,6.9,174,19.1,0.0,1,49,1017.4,15300.0,24.3,2026-09-02T19:29:50.274409
New York,40.7128,-74.006,2026-08-27T07:00,22.1,85,6.2,190,15.1,0.0,0,5,1017.3,17000.0,24.8,2026-09-02T19:29:50.274421
New York,40.7128,-74.006,2026-08-27T08:00,21.3,86,5.9,194,13.7,0.0,0,0,1017.2,16100.0,23.8,2026-09-02T19:29:50.274429
New York,40.7128,-74.006,2026-08-27T09:00,21.5,85,5.6,195,9.0,0.0,0,4,1017.0,16200.0,24.0,2026-09-02T19:29:50.274437
New York,40.7128,-74.006,2026-08-27T10:00,21.4,90,6.0,205,15.1,0.0,3,99,1017.1,13900.0,24.2,2026-09-02T19:29:50.274445
New York,40.7128,-74.006,2026-08-27T11:00,21.7,91,7.9,231,14.8,0.0,3,99,1017.7,13800.0,24.5,2026-09-02T19:29:50.274453
New York,40.7128,-74.006,2026-08-27T12:00,22.1,87,6.3,257,18.0,0.7,53,100,1017.3,15500.0,25.0,2026-09-02T19:29:50.274461
New York,40.7128,-74.006,2026-08-27T13:00,23.6,83,1.1,180,17.3,0.0,3,100,1017.6,16900.0,27.6,2026-09-02T19:29:50.274469
New York,40.7128,-74.006,2026-08-27T14:00,23.1,87,4.3,294,13.7,0.0,3,100,1017.5,15900.0,26.8,2026-09-02T19:29:50.274477
New York,40.7128,-74.006,2026-08-27T15:00,24.9,87,7.7,143,16.6,0.0,3,99,1017.0,16500.0,29.4,2026-09-02T19:29:50.274485
New York,40.7128,-74.006,2026-08-27T16:00,24.6,91,18.0,151,23.8,0.0,3,99,1016.7,14600.0,28.4,2026-09-02T19:29:50.274493
New York,40.7128,-74.006,2026-08-27T17:00,23.9,85,16.5,110,34.6,0.0,3,100,1016.0,16200.0,26.0,2026-09-02T19:29:50.274506
New York,40.7128,-74.006,2026-08-27T18:00,22.3,98,20.2,181,33.5,7.2,63,100,1016.8,1800.0,24.2,2026-09-02T19:29:50.274514
New York,40.7128,-74.006,2026-08-27T19:00,21.4,87,11.3,117,20.5,5.8,63,100,1016.4,15000.0,23.2,2026-09-02T19:29:50.274522
New York,40.7128,-74.006,2026-08-27T20:00,22.4,94,9.6,110,22.0,0.0,3,100,1016.0,13500.0,25.6,2026-09-02T19:29:50.274530
New York,40.7128,-74.006,2026-08-27T21:00,21.8,97,13.5,151,31.3,0.0,3,100,1015.4,4400.0,24.4,2026-09-02T19:29:50.274542
New York,40.7128,-74.006,2026-08-27T22:00,23.2,89,9.8,197,27.7,0.0,3,100,1014.8,15400.0,26.4,2026-09-02T19:29:50.274550
New York,40.7128,-74.006,2026-08-27T23:00,22.5,92,10.2,188,31.3,0.0,3,83,1014.5,13000.0,25.5,2026-09-02T19:29:50.274558
New York,40.7128,-74.006,2026-08-28T00:00,22.6,87,8.4,205,27.4,0.0,3,84,1013.9,15600.0,25.4,2026-09-02T19:29:50.274566
New York,40.7128,-74.006,2026-08-28T01:00,21.8,87,3.8,287,11.2,0.0,3,99,1014.8,16300.0,24.9,2026-09-02T19:29:50.274574
New York,40.7128,-74.006,2026-08-28T02:00,21.2,89,3.1,339,7.2,0.0,3,99,1014.8,15100.0,24.3,2026-09-02T19:29:50.274582
New York,40.7128,-74.006,2026-08-28T03:00,21.2,88,2.4,63,7.2,0.0,3,99,1015.3,15700.0,24.3,2026-09-02T19:29:50.274594
New York,40.7128,-74.006,2026-08-28T04:00,21.0,88,3.3,84,5.0,0.0,3,99,1015.4,15700.0,23.8,2026-09-02T19:29:50.274602
New York,40.7128,-74.006,2026-08-28T05:00,21.1,88,2.9,30,3.2,0.0,3,99,1015.3,15300.0,24.0,2026-09-02T19:29:50.274610
New York,40.7128,-74.006,2026-08-28T06:00,21.4,88,3.6,264,3.6,0.0,3,100,1015.1,14400.0,24.5,2026-09-02T19:29:50.274618
New York,40.7128,-74.006,2026-08-28T07:00,20.9,90,7.4,113,9.0,0.0,2,75,1014.0,14400.0,23.3,2026-09-02T19:29:50.274626
New York,40.7128,-74.006,2026-08-28T08:00,20.9,86,0.0,270,2.2,0.0,0,2,1013.8,16200.0,24.0,2026-09-02T19:29:50.274634
New York,40.7128,-74.006,2026-08-28T09:00,20.7,89,5.8,300,8.3,0.0,2,60,1014.1,14700.0,23.2,2026-09-02T19:29:50.274642
New York,40.7128,-74.006,2026-08-28T10:00,20.9,92,1.8,11,2.5,0.0,3,100,1014.2,13700.0,24.3,2026-09-02T19:29:50.274650
New York,40.7128,-74.006,2026-08-28T11:00,20.9,94,2.9,330,4.3,0.0,3,99,1014.8,13000.0,24.3,2026-09-02T19:29:50.274658
New York,40.7128,-74.006,2026-08-28T12:00,21.5,94,2.5,262,5.0,0.0,3,99,1015.3,13100.0,25.3,2026-09-02T19:29:50.274666
New York,40.7128,-74.006,2026-08-28T13:00,22.3,92,4.5,284,5.4,0.0,3,100,1015.6,14300.0,26.0,2026-09-02T19:29:50.274678
New York,40.7128,-74.006,2026-08-28T14:00,23.2,87,5.4,274,7.9,0.0,1,35,1016.1,16500.0,26.8,2026-09-02T19:29:50.274686
New York,40.7128,-74.006,2026-08-28T15:00,25.0,89,6.5,264,9.7,0.0,3,100,1016.4,15900.0,30.1,2026-09-02T19:29:50.274694
New York,40.7128,-74.006,2026-08-28T16:00,26.0,73,8.4,295,9.7,0.0,0,10,1016.2,23100.0,30.4,2026-09-02T19:29:50.274703
New York,40.7128,-74.006,2026-08-28T17:00,26.8,68,9.2,296,11.9,0.0,1,22,1015.7,25700.0,31.2,2026-09-02T19:29:50.274710
New York,40.7128,-74.006,2026-08-28T18:00,27.3,59,5.0,291,10.1,0.0,2,53,1015.8,32100.0,31.4,2026-09-02T19:29:50.274718
New York,40.7128,-74.006,2026-08-28T19:00,27.7,53,8.2,255,14.0,0.0,0,10,1015.6,37200.0,30.4,2026-09-02T19:29:50.274726
New York,40.7128,-74.006,2026-08-28T20:00,28.1,62,3.2,153,11.9,0.0,0,4,1015.4,29900.0,32.3,2026-09-02T19:29:50.274734
New York,40.7128,-74.006,2026-08-28T21:00,28.1,58,6.1,208,13.0,0.0,1,26,1015.4,32900.0,30.7,2026-09-02T19:29:50.274742
New York,40.7128,-74.006,2026-08-28T22:00,27.4,69,5.2,146,10.1,0.0,0,9,1015.6,25400.0,31.2,2026-09-02T19:29:50.274750
New York,40.7128,-74.006,2026-08-28T23:00,26.4,71,4.5,346,13.7,0.0,0,2,1015.7,24400.0,30.0,2026-09-02T19:29:50.274762
New York,40.7128,-74.006,2026-08-29T00:00,24.9,63,14.8,356,34.2,0.0,1,21,1016.2,29400.0,25.4,2026-09-02T19:29:50.274771
New York,40.7128,-74.006,2026-08-29T01:00,23.4,67,11.3,333,32.0,0.0,1,26,1016.9,26800.0,24.2,2026-09-02T19:29:50.274779
New York,40.7128,-74.006,2026-08-29T02:00,22.7,67,8.6,338,18.7,0.0,0,3,1017.6,26400.0,23.7,2026-09-02T19:29:50.274787
New York,40.7128,-74.006,2026-08-29T03:00,22.1,66,9.5,323,25.2,0.0,3,97,1018.0,27300.0,22.6,2026-09-02T19:29:50.274794
New York,40.7128,-74.006,2026-08-29T04:00,21.0,67,8.1,328,18.4,0.0,0,0,1018.7,26300.0,21.4,2026-09-02T19:29:50.274802
New York,40.7128,-74.006,2026-08-29T05:00,19.8,66,8.6,327,19.4,0.0,0,0,1019.6,26900.0,19.6,2026-09-02T19:29:50.274810
New York,40.7128,-74.006,2026-08-29T06:00,19.1,74,7.4,331,26.3,0.0,0,0,1020.1,22200.0,19.5,2026-09-02T19:29:50.274818
New York,40.7128,-74.006,2026-08-29T07:00,17.9,82,6.0,335,23.4,0.0,0,0,1020.3,17600.0,18.7,2026-09-02T19:29:50.274826
New York,40.7128,-74.006,2026-08-29T08:00,17.3,78,7.0,339,32.0,0.0,0,0,1020.9,20600.0,17.4,2026-09-02T19:29:50.274834
New York,40.7128,-74.006,2026-08-29T09:00,16.6,74,10.9,343,26.3,0.0,0,0,1021.6,22400.0,15.7,2026-09-02T19:29:50.274846
New York,40.7128,-74.006,2026-08-29T10:00,16.1,76,8.0,342,28.1,0.0,0,0,1022.1,21400.0,15.5,2026-09-02T19:29:50.274854
New York,40.7128,-74.006,2026-08-29T11:00,16.0,79,8.7,336,18.0,0.0,0,4,1022.6,20200.0,15.5,2026-09-02T19:29:50.274862
New York,40.7128,-74.006,2026-08-29T12:00,17.5,73,11.6,344,28.4,0.0,0,0,1023.2,22800.0,16.7,2026-09-02T19:29:50.274870
New York,40.7128,-74.006,2026-08-29T13:00,19.0,65,13.4,355,24.8,0.0,0,0,1023.3,28100.0,17.8,2026-09-02T19:29:50.274878
New York,40.7128,-74.006,2026-08-29T14:00,20.4,57,14.0,1,22.7,0.0,0,0,1023.7,33500.0,18.9,2026-09-02T19:29:50.274886
New York,40.7128,-74.006,2026-08-29T15:00,21.8,55,10.6,18,14.8,0.0,0,0,1024.0,35300.0,21.9,2026-09-02T19:29:50.274894
New York,40.7128,-74.006,2026-08-29T16:00,22.9,48,6.1,40,11.5,0.0,0,0,1024.0,42000.0,24.1,2026-09-02T19:29:50.274902
New York,40.7128,-74.006,2026-08-29T17:00,23.9,43,3.8,17,6.8,0.0,0,0,1023.8,46600.0,25.6,2026-09-02T19:29:50.274914
New York,40.7128,-74.006,2026-08-29T18:00,25.0,38,2.0,315,7.9,0.0,0,0,1023.7,52700.0,26.8,2026-09-02T19:29:50.274922
New York,40.7128,-74.006,2026-08-29T19:00,25.6,35,4.2,301,11.5,0.0,0,0,1023.1,57200.0,26.4,2026-09-02T19:29:50.274933
New York,40.7128,-74.006,2026-08-29T20:00,25.7,34,4.7,261,9.4,0.0,0,2,1022.7,58500.0,25.5,2026-09-02T19:29:50.274941
New York,40.7128,-74.006,2026-08-29T21:00,25.4,37,1.5,256,9.7,0.0,0,7,1022.4,54000.0,25.1,2026-09-02T19:29:50.274949
New York,40.7128,-74.006,2026-08-29T22:00,23.8,46,8.9,201,13.7,0.0,0,0,1021.5,44000.0,23.0,2026-09-02T19:29:50.274957
New York,40.7128,-74.006,2026-08-29T23:00,22.1,47,5.3,208,10.4,0.0,0,0,1022.0,43000.0,21.5,2026-09-02T19:29:50.274965
New York,40.7128,-74.006,2026-08-30T00:00,21.2,54,7.8,236,20.2,0.0,0,0,1021.9,35900.0,20.6,2026-09-02T19:29:50.274977
New York,40.7128,-74.006,2026-08-30T01:00,20.2,55,4.4,279,5.8,0.0,0,0,1021.9,35400.0,19.8,2026-09-02T19:29:50.274985
New York,40.7128,-74.006,2026-08-30T02:00,19.7,54,2.0,135,2.5,0.0,0,0,1022.4,35800.0,19.4,2026-09-02T19:29:50.274993
New York,40.7128,-74.006,2026-08-30T03:00,19.2,60,5.9,218,7.6,0.0,0,0,1022.4,31300.0,18.8,2026-09-02T19:29:50.275001
New York,40.7128,-74.006,2026-08-30T04:00,18.6,65,6.2,291,13.3,0.0,0,1,1022.5,27800.0,18.3,2026-09-02T19:29:50.275009
New York,40.7128,-74.006,2026-08-30T05:00,18.0,77,8.9,243,17.6,0.0,0,2,1022.5,21100.0,18.0,2026-09-02T19:29:50.275021
New York,40.7128,-74.006,2026-08-30T06:00,18.1,87,8.7,222,21.6,0.0,0,1,1022.8,14200.0,18.8,2026-09-02T19:29:50.275029
New York,40.7128,-74.006,2026-08-30T07:00,18.3,88,8.7,228,17.6,0.0,0,1,1022.8,14500.0,19.3,2026-09-02T19:29:50.275037
New York,40.7128,-74.006,2026-08-30T08:00,18.2,87,7.6,251,13.7,0.0,0,2,1022.7,15300.0,19.1,2026-09-02T19:29:50.275045
New York,40.7128,-74.006,2026-08-30T09:00,18.1,88,6.1,242,12.6,0.0,0,1,1022.3,15000.0,19.3,2026-09-02T19:29:50.275053
New York,40.7128,-74.006,2026-08-30T10:00,18.0,85,4.8,222,10.8,0.0,0,4,1022.4,17200.0,19.2,2026-09-02T19:29:50.275061
New York,40.7128,-74.006,2026-08-30T11:00,18.1,82,3.9,202,7.9,0.0,0,0,1022.4,18800.0,19.2,2026-09-02T19:29:50.275068
New York,40.7128,-74.006,2026-08-30T12:00,19.7,78,5.5,212,8.3,0.0,1,21,1022.5,20300.0,20.9,2026-09-02T19:29:50.275076
New York,40.7128,-74.006,2026-08-30T13:00,20.8,74,6.5,214,14.4,0.0,0,2,1022.4,22400.0,22.0,2026-09-02T19:29:50.275084
New York,40.7128,-74.006,2026-08-30T14:00,22.2,64,14.2,210,22.7,0.0,0,5,1022.1,28400.0,21.9,2026-09-02T19:29:50.275092
New York,40.7128,-74.006,2026-08-30T15:00,24.0,63,14.7,216,22.3,0.0,0,16,1021.6,29200.0,24.8,2026-09-02T19:29:50.275104
New York,40.7128,-74.006,2026-08-30T16:00,24.2,72,13.6,217,22.7,0.0,3,100,1021.0,23800.0,26.2,2026-09-02T19:29:50.275112
New York,40.7128,-74.006,2026-08-30T17:00,22.9,81,11.8,203,24.1,0.0,3,100,1020.4,18400.0,24.8,2026-09-02T19:29:50.275121
New York,40.7128,-74.006,2026-08-30T18:00,24.8,80,11.6,202,22.3,0.0,3,100,1020.0,19400.0,28.7,2026-09-02T19:29:50.275129
New York,40.7128,-74.006,2026-08-30T19:00,25.4,77,11.9,209,22.0,0.0,3,100,1019.3,20900.0,28.7,2026-09-02T19:29:50.275137
New York,40.7128,-74.006,2026-08-30T20:00,24.9,81,13.5,222,27.0,0.0,3,100,1018.6,18700.0,27.6,2026-09-02T19:29:50.275144
New York,40.7128,-74.006,2026-08-30T21:00,26.1,74,12.5,229,25.6,0.0,0,11,1018.1,22400.0,28.8,2026-09-02T19:29:50.275152
New York,40.7128,-74.006,2026-08-30T22:00,25.7,79,9.0,217,22.3,0.0,0,13,1017.9,19800.0,29.2,2026-09-02T19:29:50.275160
New York,40.7128,-74.006,2026-08-30T23:00,25.0,83,5.5,169,19.1,0.0,1,36,1017.8,17900.0,29.1,2026-09-02T19:29:50.275168
New York,40.7128,-74.006,2026-08-31T00:00,25.0,79,5.5,203,14.0,0.0,2,74,1018.0,19700.0,28.6,2026-09-02T19:29:50.275176
New York,40.7128,-74.006,2026-08-31T01:00,24.3,85,1.5,45,7.9,0.0,3,100,1018.6,16700.0,28.8,2026-09-02T19:29:50.275188
New York,40.7128,-74.006,2026-08-31T02:00,24.0,86,2.9,270,11.9,0.0,3,100,1019.2,16700.0,28.3,2026-09-02T19:29:50.275196
New York,40.7128,-74.006,2026-08-31T03:00,23.5,84,6.2,263,21.6,0.0,3,100,1018.6,17400.0,26.8,2026-09-02T19:29:50.275204
New York,40.7128,-74.006,2026-08-31T04:00,22.7,89,8.6,15,14.4,0.0,2,66,1018.7,14500.0,25.8,2026-09-02T19:29:50.275212
New York,40.7128,-74.006,2026-08-31T05:00,22.4,80,5.2,254,12.6,0.0,3,99,1018.9,19500.0,25.0,2026-09-02T19:29:50.275220
New York,40.7128,-74.006,2026-08-31T06:00,22.5,83,10.3,258,16.9,0.0,0,2,1018.9,17800.0,24.6,2026-09-02T19:29:50.275228
New York,40.7128,-74.006,2026-08-31T07:00,21.5,84,3.7,281,7.2,0.0,0,5,1018.8,17900.0,24.2,2026-09-02T19:29:50.275236
New York,40.7128,-74.006,2026-08-31T08:00,21.3,78,5.6,315,11.9,0.0,0,0,1018.7,20500.0,23.1,2026-09-02T19:29:50.275244
New York,40.7128,-74.006,2026-08-31T09:00,20.9,80,4.8,318,9.0,0.0,0,2,1018.7,19700.0,22.8,2026-09-02T19:29:50.275252
New York,40.7128,-74.006,2026-08-31T10:00,20.7,83,6.8,357,16.9,0.0,1,21,1019.1,18100.0,22.5,2026-09-02T19:29:50.275260
New York,40.7128,-74.006,2026-08-31T11:00,20.8,85,5.8,7,14.8,0.0,0,3,1019.6,16900.0,23.0,2026-09-02T19:29:50.275271
New York,40.7128,-74.006,2026-08-31T12:00,21.2,85,6.4,16,13.0,0.0,0,9,1020.1,17200.0,23.4,2026-09-02T19:29:50.275279
New York,40.7128,-74.006,2026-08-31T13:00,21.9,83,8.2,15,15.5,0.0,1,31,1020.1,18200.0,24.0,2026-09-02T19:29:50.275287
New York,40.7128,-74.006,2026-08-31T14:00,22.7,78,6.9,28,10.1,0.0,1,22,1020.3,20200.0,25.0,2026-09-02T19:29:50.275295
New York,40.7128,-74.006,2026-08-31T15:00,23.7,77,6.1,50,9.0,0.0,1,39,1020.5,20700.0,26.6,2026-09-02T19:29:50.275303
New York,40.7128,-74.006,2026-08-31T16:00,24.2,75,6.4,38,6.8,0.0,2,53,1020.2,21800.0,27.5,2026-09-02T19:29:50.275311
New York,40.7128,-74.006,2026-08-31T17:00,25.6,69,2.3,162,2.9,0.0,1,36,1020.0,24900.0,29.7,2026-09-02T19:29:50.275319
New York,40.7128,-74.006,2026-08-31T18:00,25.5,71,6.1,130,6.5,0.0,1,42,1019.9,23900.0,29.9,2026-09-02T19:29:50.275327
New York,40.7128,-74.006,2026-08-31T19:00,24.6,76,10.5,149,13.3,0.0,3,100,1019.8,20100.0,27.4,2026-09-02T19:29:50.275335
New York,40.7128,-74.006,2026-08-31T20:00,24.0,72,11.6,144,15.1,0.0,3,100,1019.2,21600.0,25.6,2026-09-02T19:29:50.275343
New York,40.7128,-74.006,2026-08-31T21:00,23.4,75,9.0,143,11.2,0.0,3,100,1018.8,20300.0,25.3,2026-09-02T19:29:50.275355
New York,40.7128,-74.006,2026-08-31T22:00,23.4,76,9.7,153,11.2,0.0,3,100,1018.7,20600.0,25.3,2026-09-02T19:29:50.275363
New York,40.7128,-74.006,2026-08-31T23:00,22.4,85,6.9,141,10.1,0.0,0,13,1018.4,16400.0,25.1,2026-09-02T19:29:50.275371
New York,40.7128,-74.006,2026-09-01T00:00,22.3,84,6.6,135,13.7,0.0,1,23,1018.2,17000.0,25.0,2026-09-02T19:29:50.275379
New York,40.7128,-74.006,2026-09-01T01:00,21.7,87,7.4,137,16.6,0.0,3,99,1018.2,15600.0,24.2,2026-09-02T19:29:50.275386
New York,40.7128,-74.006,2026-09-01T02:00,21.7,85,6.4,142,14.8,0.0,2,57,1018.4,16500.0,24.1,2026-09-02T19:29:50.275394
New York,40.7128,-74.006,2026-09-01T03:00,21.9,86,6.6,135,14.0,0.0,0,19,1018.2,15900.0,24.5,2026-09-02T19:29:50.275406
New York,40.7128,-74.006,2026-09-01T04:00,21.4,87,7.6,175,18.0,0.0,3,100,1017.7,15500.0,23.8,2026-09-02T19:29:50.275414
New York,40.7128,-74.006,2026-09-01T05:00,21.6,91,8.1,167,22.3,0.0,3,100,1017.6,14000.0,24.4,2026-09-02T19:29:50.275422
New York,40.7128,-74.006,2026-09-01T06:00,22.1,88,7.5,197,21.6,0.0,3,100,1017.1,14900.0,24.8,2026-09-02T19:29:50.275430
New York,40.7128,-74.006,2026-09-01T07:00,22.2,91,4.8,207,15.5,0.0,3,100,1016.7,14100.0,25.7,2026-09-02T19:29:50.275441
New York,40.7128,-74.006,2026-09-01T08:00,22.1,93,2.0,225,12.2,0.0,3,100,1016.4,13400.0,26.1,2026-09-02T19:29:50.275450
New York,40.7128,-74.006,2026-09-01T09:00,22.1,93,0.8,153,10.8,0.0,3,100,1016.3,12800.0,26.3,2026-09-02T19:29:50.275462
New York,40.7128,-74.006,2026-09-01T10:00,22.4,93,3.4,238,18.4,0.0,3,100,1015.9,13200.0,26.4,2026-09-02T19:29:50.275470
New York,40.7128,-74.006,2026-09-01T11:00,22.3,96,6.0,245,9.7,0.0,3,100,1016.1,12200.0,26.1,2026-09-02T19:29:50.275478
New York,40.7128,-74.006,2026-09-01T12:00,22.6,93,5.6,230,17.6,0.0,3,100,1016.1,13300.0,26.4,2026-09-02T19:29:50.275486
New York,40.7128,-74.006,2026-09-01T13:00,23.6,91,5.0,240,7.6,0.0,3,80,1015.9,2700.0,27.8,2026-09-02T19:29:50.275494
New York,40.7128,-74.006,2026-09-01T14:00,24.1,92,4.6,219,6.5,0.0,2,69,1015.9,3300.0,28.7,2026-09-02T19:29:50.275502
New York,40.7128,-74.006,2026-09-01T15:00,24.7,91,2.0,225,9.7,0.0,3,99,1016.2,14800.0,29.9,2026-09-02T19:29:50.275509
New York,40.7128,-74.006,2026-09-01T16:00,24.7,90,4.4,215,7.6,0.4,51,100,1016.1,15200.0,29.9,2026-09-02T19:29:50.275517
New York,40.7128,-74.006,2026-09-01T17:00,24.4,95,9.0,180,10.8,0.0,3,100,1014.8,3300.0,29.0,2026-09-02T19:29:50.275529
New York,40.7128,-74.006,2026-09-01T18:00,25.7,91,7.7,169,11.9,0.0,3,89,1014.1,15100.0,31.5,2026-09-02T19:29:50.275537
New York,40.7128,-74.006,2026-09-01T19:00,26.8,85,6.2,159,17.3,0.0,0,17,1014.1,17000.0,32.8,2026-09-02T19:29:50.275545
New York,40.7128,-74.006,2026-09-01T20:00,27.8,83,2.2,189,13.7,0.0,0,10,1013.9,17800.0,34.3,2026-09-02T19:29:50.275553
New York,40.7128,-74.006,2026-09-01T21:00,27.6,84,6.2,100,13.7,0.0,0,10,1013.9,17000.0,33.3,2026-09-02T19:29:50.275561
New York,40.7128,-74.006,2026-09-01T22:00,26.0,88,11.2,94,13.0,0.0,3,100,1013.8,15000.0,30.4,2026-09-02T19:29:50.275569
New York,40.7128,-74.006,2026-09-01T23:00,24.7,89,8.6,90,13.3,0.0,3,100,1014.7,14700.0,28.8,2026-09-02T19:29:50.275577
New York,40.7128,-74.006,2026-09-02T00:00,23.8,91,7.0,55,19.8,0.0,3,100,1015.3,14200.0,27.8,2026-09-02T19:29:50.275585
New York,40.7128,-74.006,2026-09-02T01:00,22.0,87,17.1,39,28.4,0.0,3,100,1015.5,15600.0,23.2,2026-09-02T19:29:50.275593
New York,40.7128,-74.006,2026-09-02T02:00,20.6,92,17.0,54,35.3,0.0,3,100,1016.3,13300.0,21.6,2026-09-02T19:29:50.275601
New York,40.7128,-74.006,2026-09-02T03:00,20.1,92,15.5,48,30.2,0.0,3,100,1017.2,13500.0,21.1,2026-09-02T19:29:50.275612
New York,40.7128,-74.006,2026-09-02T04:00,19.8,90,10.5,52,21.6,0.0,3,100,1017.9,14000.0,21.3,2026-09-02T19:29:50.275621
New York,40.7128,-74.006,2026-09-02T05:00,19.3,95,8.7,42,22.0,0.0,3,100,1018.3,12400.0,21.1,2026-09-02T19:29:50.275629
New York,40.7128,-74.006,2026-09-02T06:00,19.4,95,8.1,58,20.2,0.0,3,100,1018.5,12200.0,21.4,2026-09-02T19:29:50.275637
New York,40.7128,-74.006,2026-09-02T07:00,19.2,93,10.5,49,25.9,0.0,3,100,1018.1,12900.0,20.7,2026-09-02T19:29:50.275645
New York,40.7128,-74.006,2026-09-02T08:00,19.1,94,6.4,27,23.8,0.0,3,100,1018.5,13100.0,21.2,2026-09-02T19:29:50.275653
New York,40.7128,-74.006,2026-09-02T09:00,19.2,95,8.4,25,24.1,0.0,3,100,1018.9,12200.0,21.1,2026-09-02T19:29:50.275660
New York,40.7128,-74.006,2026-09-02T10:00,19.1,96,11.3,27,20.9,0.0,3,100,1019.2,12200.0,20.5,2026-09-02T19:29:50.275668
New York,40.7128,-74.006,2026-09-02T11:00,18.9,95,8.9,32,22.3,0.0,3,100,1019.8,12600.0,20.5,2026-09-02T19:29:50.275676
New York,40.7128,-74.006,2026-09-02T12:00,19.1,88,13.7,55,26.6,0.0,3,100,1019.9,15300.0,19.6,2026-09-02T19:29:50.275684
New York,40.7128,-74.006,2026-09-02T13:00,19.1,87,12.2,47,23.8,0.0,3,100,1020.2,15700.0,19.8,2026-09-02T19:29:50.275696
New York,40.7128,-74.006,2026-09-02T14:00,19.9,84,8.4,50,17.6,0.0,3,100,1020.7,17600.0,21.2,2026-09-02T19:29:50.275704
New York,40.7128,-74.006,2026-09-02T15:00,21.3,84,6.6,68,9.4,0.0,3,100,1020.7,17400.0,23.4,2026-09-02T19:29:50.275712
New York,40.7128,-74.006,2026-09-02T16:00,21.5,81,5.6,75,10.1,0.0,3,100,1020.6,18700.0,23.6,2026-09-02T19:29:50.275720
New York,40.7128,-74.006,2026-09-02T17:00,21.4,83,1.9,68,8.3,0.0,3,100,1020.6,17900.0,24.3,2026-09-02T19:29:50.275730
New York,40.7128,-74.006,2026-09-02T18:00,22.6,82,4.8,42,9.4,0.0,3,100,1019.9,18200.0,25.5,2026-09-02T19:29:50.275738
New York,40.7128,-74.006,2026-09-02T19:00,22.7,76,9.0,90,13.3,0.0,3,100,1018.8,21300.0,24.5,2026-09-02T19:29:50.275747
New York,40.7128,-74.006,2026-09-02T20:00,23.2,77,9.7,105,13.0,0.0,3,100,1019.1,20500.0,25.1,2026-09-02T19:29:50.275755
New York,40.7128,-74.006,2026-09-02T21:00,21.9,78,10.3,119,16.9,0.0,3,100,1019.2,20000.0,23.2,2026-09-02T19:29:50.275763
New York,40.7128,-74.006,2026-09-02T22:00,21.3,79,8.9,117,19.1,0.0,3,100,1019.6,19200.0,22.7,2026-09-02T19:29:50.275771
New York,40.7128,-74.006,2026-09-02T23:00,20.7,85,3.3,96,19.1,0.0,3,100,1019.1,17200.0,23.2,2026-09-02T19:29:50.275783
New York,40.7128,-74.006,2026-09-03T00:00,20.7,88,3.7,61,17.3,0.0,3,100,1019.0,15500.0,23.3,2026-09-02T19:29:50.275791
New York,40.7128,-74.006,2026-09-03T01:00,20.5,91,6.8,115,21.2,0.0,3,100,1018.8,14000.0,22.9,2026-09-02T19:29:50.275800
New York,40.7128,-74.006,2026-09-03T02:00,20.6,91,6.9,99,23.0,0.0,3,100,1018.8,13900.0,23.0,2026-09-02T19:29:50.275808
New York,40.7128,-74.006,2026-09-03T03:00,20.2,90,4.7,184,22.3,0.0,3,100,1018.2,13900.0,22.6,2026-09-02T19:29:50.275816
New York,40.7128,-74.006,2026-09-03T04:00,20.6,92,3.6,127,19.1,0.0,3,100,1018.4,13600.0,23.6,2026-09-02T19:29:50.275824
New York,40.7128,-74.006,2026-09-03T05:00,20.6,93,7.1,139,23.4,0.0,3,100,1017.3,12900.0,23.1,2026-09-02T19:29:50.275832
New York,40.7128,-74.006,2026-09-03T06:00,20.8,92,7.6,172,20.9,0.0,3,100,1017.8,13300.0,23.3,2026-09-02T19:29:50.275840
New York,40.7128,-74.006,2026-09-03T07:00,21.0,93,7.9,164,22.0,0.0,3,100,1016.7,12900.0,23.6,2026-09-02T19:29:50.275852
New York,40.7128,-74.006,2026-09-03T08:00,21.2,94,12.2,199,24.5,0.0,3,100,1016.0,12500.0,23.4,2026-09-02T19:29:50.275861
New York,40.7128,-74.006,2026-09-03T09:00,21.2,94,9.7,225,19.4,0.0,3,100,1016.2,12400.0,23.8,2026-09-02T19:29:50.275873
New York,40.7128,-74.006,2026-09-03T10:00,20.5,96,12.9,324,26.3,2.5,63,100,1016.5,3000.0,22.4,2026-09-02T19:29:50.275881
New York,40.7128,-74.006,2026-09-03T11:00,20.3,97,3.6,90,10.4,0.0,3,100,1016.9,12200.0,23.5,2026-09-02T19:29:50.275889
